SOURCE,TARGET,RATING,TIME
992,15,4,1304395200
43,441,3,1304395200
715,7370,1,1304395200
2483,338,1,1304395200
437,401,2,1304395200
7370,506,1,1304395200
108,3,1,1304395200
41,15,3,1304395200
2484,3,1,1304395200
83,1082,1,1304395200
338,2483,1,1304395200
530,1094,1,1304395200
128,1613,3,1304395200
535,991,1,1304395200
62,2482,1,1304395200
174,3515,3,1304395200
292,174,1,1304395200
560,292,2,1304395200
1082,83,1,1304395200
991,535,1,1304395200
1094,530,1,1304395200
222,0,3,1304395200
174,292,1,1304395200
2471,0,2,1304395200
128,1219,4,1304395200
991,1097,1,1304395200
1097,7370,1,1304395200
7370,1097,1,1304395200
1929,7568,-10,1304395200
1098,107,2,1304395200
15,992,4,1304395200
1934,7568,-10,1304395200
128,990,4,1304395200
128,533,4,1304395200
1937,296,1,1304395200
15,41,3,1304395200
107,1098,2,1304395200
910,148,1,1304395200
292,148,1,1304395200
250,1916,1,1304395200
1093,148,1,1304395200
41,991,1,1304395200
296,1937,1,1304395200
7370,715,1,1304395200
149,3,4,1304395200
991,1094,2,1304395200
3,2484,1,1304395200
292,560,1,1304395200
128,1405,4,1304395200
1093,214,1,1304395200
148,1093,1,1304395200
3,108,1,1304395200
3,7568,-1,1304395200
1929,1934,1,1304395200
1916,250,1,1304395200
991,41,2,1304395200
3,1610,2,1304395200
506,7370,1,1304395200
148,910,1,1304395200
1094,991,2,1304395200
1097,991,2,1304395200
3515,174,3,1304395200
148,292,1,1304395200
441,43,1,1304395200
2486,1620,1,1304481600
1917,653,1,1304481600
128,271,3,1304481600
128,988,6,1304481600
128,7581,4,1304481600
653,1917,1,1304481600
3,149,5,1304481600
1620,2486,1,1304481600
992,1419,1,1304481600
1085,3,1,1304481600
3,1217,1,1304481600
297,323,2,1304481600
3,1085,1,1304481600
1419,992,1,1304481600
215,352,2,1304481600
714,41,1,1304481600
323,297,2,1304481600
2474,773,3,1304481600
440,215,1,1304481600
352,215,2,1304481600
41,714,1,1304481600
1917,192,1,1304481600
352,1,10,1304481600
1,352,3,1304481600
421,381,1,1304481600
381,421,1,1304481600
108,1,5,1304481600
1094,237,1,1304481600
528,420,1,1304481600
420,528,1,1304481600
1935,1,1,1304481600
1217,3,1,1304481600
536,22,1,1304481600
717,653,1,1304481600
773,2474,1,1304481600
7581,15,1,1304481600
2482,62,1,1304481600
1925,419,2,1304481600
15,7581,1,1304481600
215,440,1,1304481600
401,990,2,1304481600
323,7568,-10,1304481600
323,657,2,1304481600
653,534,1,1304481600
1,1935,1,1304481600
1,2487,1,1304481600
657,323,2,1304481600
2487,1,1,1304481600
534,653,1,1304481600
1,108,5,1304481600
1087,536,2,1304568000
536,1087,2,1304568000
1623,1418,1,1304568000
128,39,4,1304568000
128,1224,4,1304568000
0,222,3,1304568000
653,717,2,1304568000
1614,3,1,1304568000
533,0,1,1304568000
323,1930,1,1304568000
1939,323,2,1304568000
99,2489,1,1304568000
2489,99,1,1304568000
771,419,2,1304568000
1226,469,8,1304568000
83,41,1,1304568000
1930,323,1,1304568000
323,1939,2,1304568000
1614,1917,1,1304568000
441,536,2,1304568000
41,83,1,1304568000
536,441,2,1304568000
1930,717,1,1304568000
108,421,2,1304568000
298,83,1,1304568000
1,657,3,1304568000
251,1941,1,1304568000
1226,128,5,1304568000
36,1398,1,1304568000
354,237,5,1304568000
1623,237,1,1304568000
533,20,1,1304568000
237,713,10,1304568000
421,273,1,1304568000
0,41,1,1304568000
83,609,1,1304568000
273,421,1,1304568000
20,533,1,1304568000
237,1623,1,1304568000
83,2480,1,1304568000
0,533,1,1304568000
421,108,2,1304568000
83,847,2,1304568000
1941,251,1,1304568000
148,535,1,1304568000
83,1097,1,1304568000
83,298,1,1304568000
535,148,1,1304568000
657,1,3,1304568000
713,237,10,1304568000
0,993,1,1304568000
847,83,1,1304568000
995,1614,1,1304568000
418,83,1,1304568000
237,1,1,1304568000
2480,83,1,1304568000
1614,310,1,1304568000
1097,83,1,1304568000
1935,1231,1,1304568000
1226,7551,3,1304568000
402,713,1,1304568000
1231,1935,1,1304568000
1398,36,1,1304568000
1614,995,3,1304568000
990,401,2,1304568000
713,402,1,1304568000
7401,339,2,1304654400
1605,766,1,1304654400
47,269,1,1304654400
534,535,1,1304654400
565,443,1,1304654400
2491,3,2,1304654400
1,1224,1,1304654400
1,1231,1,1304654400
47,7370,1,1304654400
47,7510,-3,1304654400
466,148,2,1304654400
0,1231,1,1304654400
118,7510,1,1304654400
7510,118,1,1304654400
774,2493,1,1304654400
1919,421,1,1304654400
466,421,1,1304654400
421,1919,1,1304654400
441,7510,-10,1304654400
128,842,5,1304654400
7401,7510,-3,1304654400
296,7551,5,1304654400
15,536,1,1304654400
148,466,2,1304654400
2493,774,1,1304654400
536,15,1,1304654400
339,7401,2,1304654400
3,2491,1,1304654400
7510,7401,1,1304654400
47,7401,1,1304654400
1224,1,1,1304654400
608,47,1,1304654400
421,466,1,1304654400
7401,158,1,1304654400
1233,158,1,1304654400
7588,174,1,1304654400
1095,128,1,1304654400
128,1411,4,1304654400
310,609,2,1304654400
269,47,1,1304654400
609,310,2,1304654400
128,422,4,1304654400
1930,272,1,1304654400
7510,47,1,1304654400
174,7588,1,1304654400
535,534,1,1304654400
1231,1,1,1304654400
223,3,5,1304654400
158,1233,1,1304654400
47,608,1,1304654400
1934,208,5,1304654400
158,7401,1,1304654400
3,1614,2,1304654400
565,715,2,1304654400
7401,47,1,1304654400
535,1622,1,1304654400
1231,0,1,1304654400
237,354,5,1304654400
715,565,1,1304654400
128,563,4,1304654400
7370,47,1,1304654400
237,1094,1,1304654400
1228,251,5,1304740800
3,717,1,1304740800
1225,1617,1,1304740800
1937,340,1,1304740800
110,3,2,1304740800
911,534,1,1304740800
1414,3,2,1304740800
911,533,2,1304740800
533,911,2,1304740800
533,7581,-10,1304740800
3,110,1,1304740800
1617,1225,1,1304740800
565,108,3,1304740800
108,565,3,1304740800
7370,36,1,1304740800
506,421,1,1304740800
534,911,1,1304740800
1418,421,1,1304740800
1418,1623,1,1304740800
1097,7588,1,1304740800
1418,435,1,1304740800
421,1418,2,1304740800
339,1944,2,1304740800
3,7581,-1,1304740800
562,44,1,1304740800
340,1937,1,1304740800
421,506,1,1304740800
715,2494,1,1304740800
112,83,2,1304740800
1622,535,1,1304740800
2494,715,1,1304740800
128,846,5,1304740800
717,3,1,1304740800
381,180,1,1304740800
499,339,2,1304740800
128,297,5,1304740800
535,83,1,1304740800
338,534,3,1304740800
911,1622,1,1304740800
44,562,1,1304740800
3,1414,2,1304740800
251,1228,5,1304740800
1622,911,1,1304740800
180,381,1,1304740800
128,1407,4,1304740800
534,338,3,1304740800
128,1096,6,1304740800
128,772,5,1304740800
128,1091,6,1304740800
312,3,1,1304827200
186,506,1,1304827200
186,105,1,1304827200
506,186,1,1304827200
849,47,1,1304827200
44,43,10,1304827200
400,180,1,1304827200
298,1,1,1304827200
180,400,1,1304827200
1420,1,10,1304827200
2485,20,1,1304827200
108,30,1,1304827200
83,7588,2,1304827200
7588,381,1,1304827200
608,507,1,1304827200
20,2485,1,1304827200
566,3,4,1304827200
774,292,1,1304827200
1088,715,1,1304827200
174,88,2,1304827200
83,323,2,1304827200
312,174,2,1304827200
147,3,10,1304827200
292,774,1,1304827200
147,15,2,1304827200
15,147,2,1304827200
148,44,1,1304827200
3,1620,2,1304827200
312,47,1,1304827200
3,566,3,1304827200
506,7588,1,1304827200
1,298,1,1304827200
715,1942,1,1304827200
609,36,2,1304827200
715,1088,1,1304827200
105,186,1,1304827200
15,22,5,1304827200
47,312,1,1304827200
312,147,1,1304827200
3,312,1,1304827200
1,1420,1,1304827200
1620,3,2,1304827200
118,661,8,1304827200
174,312,2,1304827200
30,108,1,1304827200
47,849,1,1304827200
147,312,1,1304827200
7588,83,1,1304827200
44,148,1,1304827200
7588,774,2,1304827200
323,83,2,1304827200
507,608,1,1304827200
88,174,2,1304827200
1099,323,2,1304913600
443,507,1,1304913600
180,108,1,1304913600
158,7588,-10,1304913600
443,565,1,1304913600
323,71,2,1304913600
158,1098,1,1304913600
446,71,1,1304913600
43,419,5,1304913600
43,44,5,1304913600
443,158,1,1304913600
43,445,4,1304913600
43,444,4,1304913600
3,715,1,1304913600
567,71,1,1304913600
850,843,1,1304913600
43,339,2,1304913600
108,180,1,1304913600
71,323,2,1304913600
507,7588,-10,1304913600
158,443,1,1304913600
71,446,1,1304913600
661,43,1,1304913600
180,71,2,1304913600
339,1624,1,1304913600
850,441,1,1304913600
715,3,1,1304913600
441,850,1,1304913600
444,83,2,1304913600
441,7401,-10,1304913600
0,1941,1,1304913600
566,15,5,1304913600
120,324,1,1304913600
324,208,1,1304913600
83,444,1,1304913600
661,118,8,1304913600
15,566,5,1304913600
507,443,1,1304913600
912,715,1,1304913600
323,1099,2,1304913600
443,7588,1,1304913600
324,120,1,1304913600
445,43,4,1304913600
381,7588,-6,1304913600
71,567,1,1304913600
44,88,1,1304913600
445,444,10,1304913600
71,180,1,1304913600
444,445,10,1304913600
715,912,1,1304913600
1941,0,1,1304913600
609,83,1,1305000000
609,401,2,1305000000
536,62,1,1305000000
224,44,2,1305000000
62,536,1,1305000000
401,609,1,1305000000
536,44,1,1305000000
1100,224,1,1305000000
224,1100,1,1305000000
1618,224,1,1305000000
609,53,1,1305000000
1220,850,1,1305000000
138,3,4,1305000000
224,1618,1,1305000000
608,3,2,1305000000
36,609,2,1305000000
44,1082,1,1305000000
44,1946,1,1305000000
44,536,1,1305000000
565,53,5,1305000000
354,298,2,1305000000
1404,1078,1,1305000000
1078,1404,1,1305000000
298,354,1,1305000000
354,472,2,1305000000
472,354,2,1305000000
53,609,1,1305000000
53,565,2,1305000000
3,608,2,1305000000
3,7588,-1,1305000000
44,224,2,1305000000
3,1232,2,1305000000
236,912,1,1305000000
236,504,2,1305000000
1082,44,1,1305000000
912,236,1,1305000000
1946,44,1,1305000000
504,236,2,1305000000
661,1233,3,1305000000
1233,661,4,1305000000
1232,3,2,1305000000
850,1220,1,1305000000
149,506,1,1305000000
2486,7588,-1,1305000000
1097,1,2,1305000000
110,7588,-3,1305000000
1949,1628,1,1305000000
7412,1628,1,1305000000
1948,1628,1,1305000000
381,107,2,1305000000
1628,1949,1,1305000000
2498,1,1,1305000000
105,7581,-10,1305000000
2496,1,1,1305000000
1,1097,2,1305000000
1628,1948,1,1305000000
1628,7370,1,1305000000
1,250,2,1305000000
1,98,4,1305000000
506,149,1,1305000000
354,105,2,1305000000
1949,7412,1,1305000000
1948,7412,1,1305000000
1628,7412,1,1305000000
7412,1949,1,1305000000
107,381,2,1305000000
180,7581,-10,1305000000
503,994,1,1305000000
98,149,1,1305000000
1946,441,1,1305000000
149,98,1,1305000000
1,2496,1,1305000000
1,2498,1,1305000000
0,7588,-1,1305000000
442,2495,1,1305000000
994,503,1,1305000000
105,354,2,1305000000
849,186,1,1305000000
186,849,1,1305000000
1945,118,1,1305000000
7412,1948,1,1305000000
118,1945,1,1305000000
441,1946,1,1305000000
107,30,1,1305086400
421,105,1,1305086400
128,200,4,1305086400
128,658,4,1305086400
128,1088,3,1305086400
128,657,3,1305086400
442,352,2,1305086400
108,15,8,1305086400
128,909,4,1305086400
15,108,8,1305086400
3,507,4,1305086400
41,7581,-10,1305086400
214,568,1,1305086400
507,3,4,1305086400
421,535,2,1305086400
2490,442,1,1305086400
443,98,1,1305086400
442,2490,1,1305086400
535,421,3,1305086400
139,659,1,1305086400
568,44,1,1305086400
562,443,1,1305086400
1629,443,1,1305086400
443,1629,1,1305086400
715,653,1,1305086400
653,715,1,1305086400
128,1409,4,1305086400
659,139,1,1305086400
98,443,1,1305086400
128,1092,4,1305086400
1,507,1,1305086400
224,402,1,1305086400
128,499,5,1305086400
128,907,5,1305086400
128,1079,5,1305086400
507,1,1,1305086400
98,49,1,1305086400
400,659,1,1305086400
659,400,1,1305086400
1627,83,1,1305086400
128,1210,5,1305086400
128,1230,5,1305086400
403,180,10,1305086400
235,272,3,1305086400
1421,22,4,1305086400
653,381,1,1305086400
83,1627,1,1305086400
180,403,1,1305086400
536,339,3,1305086400
338,913,1,1305086400
338,507,5,1305086400
913,338,1,1305086400
507,338,5,1305086400
339,536,3,1305086400
128,1421,4,1305086400
568,214,1,1305086400
1950,107,1,1305086400
44,568,1,1305086400
128,421,4,1305086400
402,224,1,1305086400
128,1413,4,1305086400
105,421,1,1305086400
107,1950,1,1305086400
532,775,10,1305172800
128,1222,5,1305172800
849,1632,1,1305172800
1632,849,1,1305172800
443,562,1,1305172800
224,105,1,1305172800
128,87,4,1305172800
535,105,1,1305172800
404,180,1,1305172800
530,404,1,1305172800
180,404,1,1305172800
128,251,4,1305172800
180,7588,-10,1305172800
443,404,1,1305172800
404,568,1,1305172800
73,1619,2,1305172800
404,530,1,1305172800
440,2500,1,1305172800
355,1100,1,1305172800
128,1410,4,1305172800
568,404,1,1305172800
775,532,10,1305172800
530,1632,1,1305172800
998,472,1,1305172800
15,62,6,1305172800
354,262,1,1305172800
715,1629,1,1305172800
3,364,3,1305172800
1100,352,1,1305172800
472,149,1,1305172800
352,1100,2,1305172800
774,7588,-10,1305172800
1611,716,1,1305172800
716,1611,1,1305172800
262,354,1,1305172800
567,1632,1,1305172800
404,443,1,1305172800
998,108,1,1305172800
1627,403,1,1305172800
149,472,1,1305172800
105,535,1,1305172800
105,224,1,1305172800
1629,715,1,1305172800
472,998,1,1305172800
128,1078,5,1305172800
1632,530,2,1305172800
1632,567,1,1305172800
1,262,5,1305172800
1100,355,1,1305172800
62,15,6,1305172800
148,530,2,1305172800
224,7412,-10,1305172800
148,1950,1,1305172800
148,659,1,1305172800
224,233,1,1305172800
530,148,1,1305172800
224,262,1,1305172800
1619,73,2,1305172800
233,224,1,1305172800
1950,148,1,1305172800
659,148,1,1305172800
441,224,1,1305259200
1404,849,1,1305259200
44,715,1,1305259200
849,1404,1,1305259200
2502,224,1,1305259200
262,1099,1,1305259200
128,1417,4,1305259200
262,1235,1,1305259200
44,1622,1,1305259200
1001,340,3,1305259200
100,841,1,1305259200
3,569,1,1305259200
1099,262,1,1305259200
2501,44,1,1305259200
569,44,1,1305259200
1235,262,5,1305259200
403,660,2,1305259200
660,403,1,1305259200
566,100,2,1305259200
215,139,2,1305259200
128,771,5,1305259200
423,536,1,1305259200
128,469,5,1305259200
44,1942,1,1305259200
403,1955,1,1305259200
506,404,1,1305259200
403,1627,1,1305259200
843,1233,1,1305259200
537,535,1,1305259200
1632,7326,1,1305259200
1100,569,1,1305259200
569,1100,1,1305259200
49,1931,1,1305259200
49,1235,1,1305259200
535,537,1,1305259200
3,653,3,1305259200
298,149,2,1305259200
149,298,2,1305259200
271,215,2,1305259200
118,292,5,1305259200
403,423,1,1305259200
272,1930,1,1305259200
166,273,1,1305259200
1001,325,2,1305259200
128,712,4,1305259200
1,64,1,1305259200
128,996,4,1305259200
128,1085,4,1305259200
215,271,2,1305259200
404,506,1,1305259200
224,441,1,1305259200
224,2502,1,1305259200
715,44,2,1305259200
44,2501,1,1305259200
569,3,1,1305259200
325,1001,3,1305259200
403,32,1,1305259200
1955,403,1,1305259200
443,354,1,1305259200
128,844,5,1305259200
108,998,1,1305259200
128,1212,5,1305259200
128,148,5,1305259200
272,235,3,1305259200
441,1629,1,1305259200
128,158,6,1305259200
659,98,2,1305259200
536,423,1,1305259200
1629,441,1,1305259200
354,443,1,1305259200
340,1001,3,1305259200
292,22,4,1305259200
653,3,3,1305259200
998,180,1,1305259200
381,423,1,1305259200
995,96,1,1305259200
83,1615,1,1305259200
423,381,1,1305259200
2500,440,1,1305259200
180,998,2,1305259200
49,34,1,1305259200
36,1925,2,1305259200
273,166,1,1305259200
292,118,5,1305259200
128,400,5,1305259200
128,986,5,1305259200
3,561,5,1305259200
262,49,1,1305259200
1235,49,1,1305259200
1615,83,1,1305259200
1931,49,1,1305259200
537,3,2,1305259200
174,403,1,1305345600
128,845,5,1305345600
771,999,2,1305345600
504,292,1,1305345600
292,504,1,1305345600
3,325,2,1305345600
908,83,1,1305345600
1422,83,1,1305345600
338,83,1,1305345600
128,1095,3,1305345600
83,717,1,1305345600
44,174,1,1305345600
153,269,1,1305345600
83,62,1,1305345600
128,536,4,1305345600
153,339,1,1305345600
3,533,4,1305345600
224,223,1,1305345600
500,1101,2,1305345600
1101,500,2,1305345600
355,1414,1,1305345600
355,467,1,1305345600
908,403,1,1305345600
403,174,1,1305345600
1625,338,1,1305345600
467,355,1,1305345600
338,1625,1,1305345600
62,83,2,1305345600
338,915,1,1305345600
105,83,2,1305345600
915,338,2,1305345600
83,499,1,1305345600
443,403,1,1305345600
223,224,3,1305345600
403,908,1,1305345600
128,166,6,1305345600
1959,908,1,1305345600
153,15,1,1305345600
908,1959,1,1305345600
403,443,1,1305345600
83,105,2,1305345600
499,83,1,1305345600
717,83,1,1305345600
1231,2503,1,1305345600
403,1958,1,1305345600
1234,47,2,1305345600
108,47,1,1305345600
2503,1231,2,1305345600
168,47,3,1305345600
423,403,1,1305345600
3,340,1,1305345600
403,472,1,1305345600
83,1099,1,1305345600
83,608,1,1305345600
83,338,1,1305345600
83,1422,1,1305345600
404,908,2,1305345600
83,908,1,1305345600
403,2505,1,1305345600
1414,355,1,1305345600
2505,403,1,1305345600
472,403,1,1305345600
467,404,1,1305345600
908,404,2,1305345600
1099,83,1,1305345600
608,83,1,1305345600
1958,403,1,1305345600
849,15,1,1305345600
404,467,1,1305345600
340,3,2,1305345600
1101,323,2,1305345600
533,3,4,1305345600
325,908,2,1305345600
100,566,6,1305345600
174,44,2,1305345600
1624,7551,1,1305345600
15,153,1,1305345600
47,1419,1,1305345600
15,849,1,1305345600
446,998,3,1305345600
325,3,2,1305345600
47,168,1,1305345600
998,446,3,1305345600
338,325,1,1305345600
47,108,1,1305345600
47,1234,2,1305345600
325,341,2,1305345600
341,446,2,1305345600
325,338,2,1305345600
908,325,2,1305345600
341,325,2,1305345600
238,1102,10,1305432000
849,1959,1,1305432000
611,364,1,1305432000
1952,323,4,1305432000
1082,138,1,1305432000
1,1634,1,1305432000
323,611,1,1305432000
466,153,1,1305432000
1,62,1,1305432000
44,233,1,1305432000
44,849,1,1305432000
238,914,1,1305432000
44,1633,1,1305432000
1,1956,1,1305432000
238,570,1,1305432000
1,914,1,1305432000
166,138,1,1305432000
1624,444,1,1305432000
1959,849,1,1305432000
83,223,1,1305432000
339,1943,2,1305432000
340,567,2,1305432000
193,1954,1,1305432000
83,381,2,1305432000
1102,238,10,1305432000
914,1103,1,1305432000
339,1000,1,1305432000
1943,339,2,1305432000
567,340,1,1305432000
108,534,1,1305432000
850,421,1,1305432000
62,1,1,1305432000
223,83,1,1305432000
1956,1,1,1305432000
1634,1,1,1305432000
381,83,2,1305432000
174,325,2,1305432000
1103,914,1,1305432000
611,323,1,1305432000
325,174,2,1305432000
849,44,1,1305432000
534,108,1,1305432000
233,44,1,1305432000
153,466,1,1305432000
914,238,1,1305432000
2492,7371,1,1305432000
570,238,1,1305432000
570,1102,1,1305432000
911,41,1,1305432000
611,535,2,1305432000
535,611,2,1305432000
138,166,1,1305432000
138,1082,1,1305432000
1404,214,1,1305432000
7371,2492,1,1305432000
214,1404,1,1305432000
772,562,2,1305432000
138,340,1,1305432000
340,138,1,1305432000
562,772,2,1305432000
323,1952,2,1305432000
364,716,1,1305518400
137,83,5,1305518400
443,850,1,1305518400
1964,535,1,1305518400
9,568,1,1305518400
716,364,1,1305518400
916,3,2,1305518400
352,15,3,1305518400
2510,3,1,1305518400
715,501,2,1305518400
364,611,1,1305518400
364,712,1,1305518400
535,1964,1,1305518400
662,138,1,1305518400
3,2510,1,1305518400
138,2509,1,1305518400
166,1963,1,1305518400
1,776,1,1305518400
381,1001,1,1305518400
138,662,2,1305518400
2506,138,2,1305518400
3,500,5,1305518400
83,506,1,1305518400
83,1416,1,1305518400
538,355,1,1305518400
1951,0,3,1305518400
404,355,2,1305518400
15,352,3,1305518400
506,83,1,1305518400
1404,87,1,1305518400
340,1223,1,1305518400
87,1404,1,1305518400
2509,1104,1,1305518400
323,1101,2,1305518400
1099,74,1,1305518400
108,214,1,1305518400
849,340,1,1305518400
850,443,1,1305518400
15,340,1,1305518400
2509,138,10,1305518400
340,849,1,1305518400
214,472,1,1305518400
1001,381,2,1305518400
1424,499,1,1305518400
3,916,3,1305518400
712,364,1,1305518400
472,214,1,1305518400
355,538,1,1305518400
352,1101,2,1305518400
568,9,1,1305518400
340,15,2,1305518400
138,2506,1,1305518400
3,1633,2,1305518400
499,1424,1,1305518400
3,105,4,1305604800
610,2504,1,1305604800
441,2499,1,1305604800
339,153,1,1305604800
118,2520,1,1305604800
44,718,1,1305604800
2519,20,1,1305604800
130,153,2,1305604800
1621,912,1,1305604800
912,1621,1,1305604800
2513,138,1,1305604800
153,440,1,1305604800
83,403,2,1305604800
610,1103,1,1305604800
138,9,1,1305604800
1965,180,2,1305604800
2514,138,1,1305604800
610,1961,1,1305604800
1104,1634,1,1305604800
1103,2515,1,1305604800
138,2508,1,1305604800
718,9,1,1305604800
2508,138,10,1305604800
32,44,1,1305604800
7437,9,1,1305604800
1416,83,1,1305604800
852,83,1,1305604800
153,130,1,1305604800
1237,440,5,1305604800
9,2518,1,1305604800
914,610,1,1305604800
9,138,1,1305604800
2518,9,1,1305604800
9,718,1,1305604800
9,7437,1,1305604800
403,83,2,1305604800
2515,1103,1,1305604800
138,326,1,1305604800
501,467,2,1305604800
1000,339,1,1305604800
1634,1104,1,1305604800
1236,535,1,1305604800
